URL,Mapa,Time1,Mapas_T1,Score_T1,Time2,Mapas_T2,Score_T2,Vencedor
https://www.vlr.gg/184467/rex-regum-qeon-vs-detonation-focusme-champions-tour-2023-pacific-league-w3,AllMaps,Rex Regum Qeon,2,26,DetonatioN FocusMe,0,11,Rex Regum Qeon
https://www.vlr.gg/184468/t1-vs-paper-rex-champions-tour-2023-pacific-league-w3,Pearl,T1,,3,Paper Rex,,13,Paper Rex
https://www.vlr.gg/184468/t1-vs-paper-rex-champions-tour-2023-pacific-league-w3,Fracture,T1,,6,Paper Rex,,13,Paper Rex
https://www.vlr.gg/184468/t1-vs-paper-rex-champions-tour-2023-pacific-league-w3,AllMaps,T1,0,9,Paper Rex,2,26,Paper Rex
https://www.vlr.gg/184469/zeta-division-vs-global-esports-champions-tour-2023-pacific-league-w3,Pearl,ZETA DIVISION,,9,Global Esports,,13,Global Esports
https://www.vlr.gg/184469/zeta-division-vs-global-esports-champions-tour-2023-pacific-league-w3,Ascent,ZETA DIVISION,,14,Global Esports,,12,ZETA DIVISION
https://www.vlr.gg/184469/zeta-division-vs-global-esports-champions-tour-2023-pacific-league-w3,Haven,ZETA DIVISION,,13,Global Esports,,8,ZETA DIVISION
https://www.vlr.gg/184469/zeta-division-vs-global-esports-champions-tour-2023-pacific-league-w3,AllMaps,ZETA DIVISION,2,36,Global Esports,1,33,ZETA DIVISION
https://www.vlr.gg/184470/talon-esports-vs-drx-champions-tour-2023-pacific-league-w3,Split,TALON,,3,Kiwoom DRX,,13,Kiwoom DRX
https://www.vlr.gg/184470/talon-esports-vs-drx-champions-tour-2023-pacific-league-w3,Pearl,TALON,,10,Kiwoom DRX,,13,Kiwoom DRX
https://www.vlr.gg/184470/talon-esports-vs-drx-champions-tour-2023-pacific-league-w3,AllMaps,TALON,0,13,Kiwoom DRX,2,26,Kiwoom DRX
https://www.vlr.gg/184471/team-secret-vs-gen-g-champions-tour-2023-pacific-league-w3,Haven,Team Secret,,8,Gen.G,,13,Gen.G
https://www.vlr.gg/184471/team-secret-vs-gen-g-champions-tour-2023-pacific-league-w3,Fracture,Team Secret,,11,Gen.G,,13,Gen.G
https://www.vlr.gg/184471/team-secret-vs-gen-g-champions-tour-2023-pacific-league-w3,AllMaps,Team Secret,0,19,Gen.G,2,26,Gen.G
https://www.vlr.gg/184472/paper-rex-vs-drx-champions-tour-2023-pacific-league-w4,Ascent,Paper Rex,,5,Kiwoom DRX,,13,Kiwoom DRX
https://www.vlr.gg/184472/paper-rex-vs-drx-champions-tour-2023-pacific-league-w4,Split,Paper Rex,,10,Kiwoom DRX,,13,Kiwoom DRX
https://www.vlr.gg/184472/paper-rex-vs-drx-champions-tour-2023-pacific-league-w4,AllMaps,Paper Rex,0,15,Kiwoom DRX,2,26,Kiwoom DRX
https://www.vlr.gg/184473/team-secret-vs-rex-regum-qeon-champions-tour-2023-pacific-league-w4,Icebox,Team Secret,,10,Rex Regum Qeon,,13,Rex Regum Qeon
https://www.vlr.gg/184473/team-secret-vs-rex-regum-qeon-champions-tour-2023-pacific-league-w4,Split,Team Secret,,7,Rex Regum Qeon,,13,Rex Regum Qeon
https://www.vlr.gg/184473/team-secret-vs-rex-regum-qeon-champions-tour-2023-pacific-league-w4,AllMaps,Team Secret,0,17,Rex Regum Qeon,2,26,Rex Regum Qeon
https://www.vlr.gg/184474/t1-vs-gen-g-champions-tour-2023-pacific-league-w4,Ascent,T1,,5,Gen.G,,13,Gen.G
https://www.vlr.gg/184474/t1-vs-gen-g-champions-tour-2023-pacific-league-w4,Haven,T1,,5,Gen.G,,13,Gen.G
https://www.vlr.gg/184474/t1-vs-gen-g-champions-tour-2023-pacific-league-w4,AllMaps,T1,0,10,Gen.G,2,26,Gen.G
https://www.vlr.gg/184475/zeta-division-vs-detonation-focusme-champions-tour-2023-pacific-league-w4,Ascent,ZETA DIVISION,,13,DetonatioN FocusMe,,9,ZETA DIVISION
https://www.vlr.gg/184475/zeta-division-vs-detonation-focusme-champions-tour-2023-pacific-league-w4,Haven,ZETA DIVISION,,13,DetonatioN FocusMe,,5,ZETA DIVISION
https://www.vlr.gg/184475/zeta-division-vs-detonation-focusme-champions-tour-2023-pacific-league-w4,AllMaps,ZETA DIVISION,2,26,DetonatioN FocusMe,0,14,ZETA DIVISION
https://www.vlr.gg/184476/talon-esports-vs-global-esports-champions-tour-2023-pacific-league-w4,Split,TALON,,6,Global Esports,,13,Global Esports
