URL,Mapa,Time1,Mapas_T1,Score_T1,Time2,Mapas_T2,Score_T2,Vencedor
https://www.vlr.gg/167358/drx-vs-cloud9-champions-tour-2023-lock-in-s-o-paulo-alpha-qf,Haven,KIWOOM DRX,,13,Cloud9,,7,KIWOOM DRX
https://www.vlr.gg/167358/drx-vs-cloud9-champions-tour-2023-lock-in-s-o-paulo-alpha-qf,Icebox,KIWOOM DRX,,13,Cloud9,,2,KIWOOM DRX
https://www.vlr.gg/167358/drx-vs-cloud9-champions-tour-2023-lock-in-s-o-paulo-alpha-qf,AllMaps,KIWOOM DRX,2,29,Cloud9,1,22,KIWOOM DRX
https://www.vlr.gg/167359/evil-geniuses-vs-talon-esports-champions-tour-2023-lock-in-s-o-paulo-alpha-qf,Haven,Evil Geniuses,,11,TALON,,13,TALON
https://www.vlr.gg/167359/evil-geniuses-vs-talon-esports-champions-tour-2023-lock-in-s-o-paulo-alpha-qf,Split,Evil Geniuses,,10,TALON,,13,TALON
https://www.vlr.gg/167359/evil-geniuses-vs-talon-esports-champions-tour-2023-lock-in-s-o-paulo-alpha-qf,AllMaps,Evil Geniuses,0,21,TALON,2,26,TALON
https://www.vlr.gg/167360/nrg-esports-vs-loud-champions-tour-2023-lock-in-s-o-paulo-alpha-sf,Split,NRG,,3,LOUD,,13,LOUD
https://www.vlr.gg/167360/nrg-esports-vs-loud-champions-tour-2023-lock-in-s-o-paulo-alpha-sf,Pearl,NRG,,15,LOUD,,13,NRG
https://www.vlr.gg/167360/nrg-esports-vs-loud-champions-tour-2023-lock-in-s-o-paulo-alpha-sf,Fracture,NRG,,16,LOUD,,18,LOUD
https://www.vlr.gg/167360/nrg-esports-vs-loud-champions-tour-2023-lock-in-s-o-paulo-alpha-sf,AllMaps,NRG,1,34,LOUD,2,44,LOUD
https://www.vlr.gg/167361/drx-vs-talon-esports-champions-tour-2023-lock-in-s-o-paulo-alpha-sf,Fracture,KIWOOM DRX,,10,TALON,,13,TALON
https://www.vlr.gg/167361/drx-vs-talon-esports-champions-tour-2023-lock-in-s-o-paulo-alpha-sf,Ascent,KIWOOM DRX,,13,TALON,,6,KIWOOM DRX
https://www.vlr.gg/167361/drx-vs-talon-esports-champions-tour-2023-lock-in-s-o-paulo-alpha-sf,Icebox,KIWOOM DRX,,13,TALON,,10,KIWOOM DRX
https://www.vlr.gg/167361/drx-vs-talon-esports-champions-tour-2023-lock-in-s-o-paulo-alpha-sf,AllMaps,KIWOOM DRX,2,36,TALON,1,29,KIWOOM DRX
https://www.vlr.gg/167362/team-liquid-vs-team-secret-champions-tour-2023-lock-in-s-o-paulo-omega-ro16,Icebox,Team Liquid,,8,Team Secret,,13,Team Secret
https://www.vlr.gg/167362/team-liquid-vs-team-secret-champions-tour-2023-lock-in-s-o-paulo-omega-ro16,Fracture,Team Liquid,,7,Team Secret,,13,Team Secret
https://www.vlr.gg/167362/team-liquid-vs-team-secret-champions-tour-2023-lock-in-s-o-paulo-omega-ro16,AllMaps,Team Liquid,0,15,Team Secret,2,26,Team Secret
https://www.vlr.gg/167363/natus-vincere-vs-kr-esports-champions-tour-2023-lock-in-s-o-paulo-omega-ro16,Ascent,Natus Vincere,,13,KRÜ Esports,,5,Natus Vincere
https://www.vlr.gg/167363/natus-vincere-vs-kr-esports-champions-tour-2023-lock-in-s-o-paulo-omega-ro16,Lotus,Natus Vincere,,13,KRÜ Esports,,10,Natus Vincere
https://www.vlr.gg/167363/natus-vincere-vs-kr-esports-champions-tour-2023-lock-in-s-o-paulo-omega-ro16,AllMaps,Natus Vincere,2,26,KRÜ Esports,0,15,Natus Vincere
https://www.vlr.gg/167364/zeta-division-vs-leviat-n-champions-tour-2023-lock-in-s-o-paulo-omega-ro16,Ascent,ZETA DIVISION,,4,LEVIATÁN,,13,LEVIATÁN
https://www.vlr.gg/167364/zeta-division-vs-leviat-n-champions-tour-2023-lock-in-s-o-paulo-omega-ro16,Pearl,ZETA DIVISION,,11,LEVIATÁN,,13,LEVIATÁN
https://www.vlr.gg/167364/zeta-division-vs-leviat-n-champions-tour-2023-lock-in-s-o-paulo-omega-ro16,AllMaps,ZETA DIVISION,0,15,LEVIATÁN,2,26,LEVIATÁN
https://www.vlr.gg/167365/team-vitality-vs-global-esports-champions-tour-2023-lock-in-s-o-paulo-omega-ro16,Split,Team Vitality,,13,Global Esports,,4,Team Vitality
https://www.vlr.gg/167365/team-vitality-vs-global-esports-champions-tour-2023-lock-in-s-o-paulo-omega-ro16,Pearl,Team Vitality,,9,Global Esports,,13,Global Esports
https://www.vlr.gg/167365/team-vitality-vs-global-esports-champions-tour-2023-lock-in-s-o-paulo-omega-ro16,Lotus,Team Vitality,,13,Global Esports,,6,Team Vitality
https://www.vlr.gg/167365/team-vitality-vs-global-esports-champions-tour-2023-lock-in-s-o-paulo-omega-ro16,AllMaps,Team Vitality,2,35,Global Esports,1,23,Team Vitality
https://www.vlr.gg/167366/fut-esports-vs-rex-regum-qeon-champions-tour-2023-lock-in-s-o-paulo-omega-ro16,Lotus,FUT Esports,,13,Rex Regum Qeon,,3,FUT Esports
https://www.vlr.gg/167366/fut-esports-vs-rex-regum-qeon-champions-tour-2023-lock-in-s-o-paulo-omega-ro16,Pearl,FUT Esports,,13,Rex Regum Qeon,,11,FUT Esports
https://www.vlr.gg/167366/fut-esports-vs-rex-regum-qeon-champions-tour-2023-lock-in-s-o-paulo-omega-ro16,AllMaps,FUT Esports,2,26,Rex Regum Qeon,0,14,FUT Esports
https://www.vlr.gg/167366/fut-esports-vs-rex-regum-qeon-champions-tour-2023-lock-in-s-o-paulo-omega-ro16,Lotus,FUT Esports,,13,Rex Regum Qeon,,3,FUT Esports
https://www.vlr.gg/167366/fut-esports-vs-rex-regum-qeon-champions-tour-2023-lock-in-s-o-paulo-omega-ro16,Pearl,FUT Esports,,13,Rex Regum Qeon,,11,FUT Esports
https://www.vlr.gg/167366/fut-esports-vs-rex-regum-qeon-champions-tour-2023-lock-in-s-o-paulo-omega-ro16,AllMaps,FUT Esports,2,26,Rex Regum Qeon,0,14,FUT Esports
https://www.vlr.gg/167367/100-thieves-vs-edward-gaming-champions-tour-2023-lock-in-s-o-paulo-omega-ro16,Icebox,100 Thieves,,13,EDward Gaming,,10,100 Thieves
https://www.vlr.gg/167367/100-thieves-vs-edward-gaming-champions-tour-2023-lock-in-s-o-paulo-omega-ro16,Lotus,100 Thieves,,9,EDward Gaming,,13,EDward Gaming
https://www.vlr.gg/167367/100-thieves-vs-edward-gaming-champions-tour-2023-lock-in-s-o-paulo-omega-ro16,Pearl,100 Thieves,,14,EDward Gaming,,12,100 Thieves
https://www.vlr.gg/167367/100-thieves-vs-edward-gaming-champions-tour-2023-lock-in-s-o-paulo-omega-ro16,AllMaps,100 Thieves,2,36,EDward Gaming,1,35,100 Thieves
https://www.vlr.gg/167368/sentinels-vs-fnatic-champions-tour-2023-lock-in-s-o-paulo-omega-ro16,Haven,Sentinels,,6,FNATIC,,13,FNATIC
https://www.vlr.gg/167368/sentinels-vs-fnatic-champions-tour-2023-lock-in-s-o-paulo-omega-ro16,Split,Sentinels,,7,FNATIC,,13,FNATIC
https://www.vlr.gg/167368/sentinels-vs-fnatic-champions-tour-2023-lock-in-s-o-paulo-omega-ro16,AllMaps,Sentinels,0,13,FNATIC,2,26,FNATIC
https://www.vlr.gg/167369/t1-vs-furia-champions-tour-2023-lock-in-s-o-paulo-omega-ro16,Pearl,T1,,7,FURIA,,13,FURIA
https://www.vlr.gg/167369/t1-vs-furia-champions-tour-2023-lock-in-s-o-paulo-omega-ro16,Icebox,T1,,5,FURIA,,13,FURIA
