URL,Mapa,Time1,Mapas_T1,Score_T1,Time2,Mapas_T2,Score_T2,Vencedor
https://www.vlr.gg/222364/weibo-gaming-vs-night-wings-gaming-valorant-champions-2023-china-qualifier-r4,Haven,Weibo Gaming,,13,Night Wings Gaming,,5,Weibo Gaming
https://www.vlr.gg/222364/weibo-gaming-vs-night-wings-gaming-valorant-champions-2023-china-qualifier-r4,Lotus,Weibo Gaming,,13,Night Wings Gaming,,9,Weibo Gaming
https://www.vlr.gg/222364/weibo-gaming-vs-night-wings-gaming-valorant-champions-2023-china-qualifier-r4,AllMaps,Weibo Gaming,2,26,Night Wings Gaming,0,14,Weibo Gaming
https://www.vlr.gg/222367/four-angry-men-vs-invincible-gaming-valorant-champions-2023-china-qualifier-r4,Pearl,Four Angry Men,,13,Invincible Gaming,,5,Four Angry Men
https://www.vlr.gg/222367/four-angry-men-vs-invincible-gaming-valorant-champions-2023-china-qualifier-r4,Bind,Four Angry Men,,9,Invincible Gaming,,13,Invincible Gaming
https://www.vlr.gg/222367/four-angry-men-vs-invincible-gaming-valorant-champions-2023-china-qualifier-r4,Lotus,Four Angry Men,,13,Invincible Gaming,,2,Four Angry Men
https://www.vlr.gg/222367/four-angry-men-vs-invincible-gaming-valorant-champions-2023-china-qualifier-r4,AllMaps,Four Angry Men,2,35,Invincible Gaming,1,20,Four Angry Men
https://www.vlr.gg/222365/douyu-gaming-vs-royal-never-give-up-valorant-champions-2023-china-qualifier-r4,Bind,Douyu Gaming,,12,Royal Never Give Up,,14,Royal Never Give Up
https://www.vlr.gg/222365/douyu-gaming-vs-royal-never-give-up-valorant-champions-2023-china-qualifier-r4,Split,Douyu Gaming,,11,Royal Never Give Up,,13,Royal Never Give Up
https://www.vlr.gg/222365/douyu-gaming-vs-royal-never-give-up-valorant-champions-2023-china-qualifier-r4,AllMaps,Douyu Gaming,0,23,Royal Never Give Up,2,27,Royal Never Give Up
https://www.vlr.gg/222366/dragon-ranger-gaming-vs-monarch-effect-valorant-champions-2023-china-qualifier-r4,Ascent,Dragon Ranger Gaming,,8,Monarch Effect,,13,Monarch Effect
https://www.vlr.gg/222366/dragon-ranger-gaming-vs-monarch-effect-valorant-champions-2023-china-qualifier-r4,Pearl,Dragon Ranger Gaming,,13,Monarch Effect,,7,Dragon Ranger Gaming
https://www.vlr.gg/222366/dragon-ranger-gaming-vs-monarch-effect-valorant-champions-2023-china-qualifier-r4,Split,Dragon Ranger Gaming,,9,Monarch Effect,,13,Monarch Effect
